bom_id,title,total_gross,theaters,release_date,year
rl55215617,Cloudy With a Chance of Meatballs 2,"$119,793,567","4,001",Sep 27,2013
rl3712583169,Lee Daniels' The Butler,"$116,632,095","3,330",Aug 16,2013
rl1883801089,Captain Phillips,"$107,100,855","3,143",Oct 11,2013
rl1598391809,Jackass Presents: Bad Grandpa,"$102,003,019","3,345",Oct 25,2013
rl3879962113,Anchorman 2: The Legend Continues,"$125,168,368","3,507",Dec 18,2013
rl2403632641,The Best Man Holiday,"$70,525,195","2,041",Nov 15,2013
rl174622209,Percy Jackson: Sea of Monsters,"$68,559,554","3,080",Aug 7,2013
rl1867286017,American Hustle,"$150,117,807","2,629",Dec 13,2013
rl2405402113,Last Vegas,"$63,914,167","3,237",Nov 1,2013
rl2370930177,Ender's Game,"$61,737,191","3,407",Nov 1,2013
rl578192897,Free Birds,"$55,750,480","3,736",Nov 1,2013
rl1080067585,Tyler Perry's A Madea Christmas,"$52,543,354","2,194",Dec 13,2013
rl2423227905,Saving Mr. Banks,"$83,301,580","2,671",Dec 13,2013
rl3447424513,The Wolf of Wall Street,"$116,900,694","2,557",Dec 25,2013
rl376866305,12 Years a Slave,"$56,671,993","1,474",Oct 18,2013
rl4133520897,The Family,"$36,918,811","3,091",Sep 13,2013
rl440829441,Blue Jasmine,"$33,405,481","1,283",Jul 26,2013
rl3430516225,The Secret Life of Walter Mitty,"$58,236,838","2,922",Dec 25,2013
rl542082561,Delivery Man,"$30,664,106","3,036",Nov 22,2013
rl1064797697,Escape Plan,"$25,135,965","2,883",Oct 18,2013
rl743343617,Don Jon,"$24,477,704","2,422",Sep 27,2013
rl3849946625,Walking with Dinosaurs 3D,"$36,076,121","3,243",Dec 20,2013
rl4282484225,47 Ronin,"$38,362,475","2,690",Dec 25,2013
rl3529082369,Homefront,"$20,158,898","2,570",Nov 27,2013
rl3125184001,The Book Thief,"$21,488,481","1,316",Nov 8,2013
rl3830547969,Enough Said,"$17,550,872",835,Sep 18,2013
rl3110635009,Philomena,"$37,709,979","1,225",Nov 22,2013
rl357402113,The Counselor,"$16,973,715","3,044",Oct 25,2013
rl2673313281,Grudge Match,"$29,807,260","2,856",Dec 25,2013
rl3394078209,Dallas Buyers Club,"$27,298,285","1,110",Nov 1,2013
rl241796609,Out of the Furnace,"$11,330,849","2,101",Dec 4,2013
rl1246725633,Dhoom 3,"$8,031,955",239,Dec 20,2013
rl2554824193,Black Nativity,"$7,018,189","1,525",Nov 27,2013
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2013
rl4184114689,Nebraska,"$17,654,912",968,Nov 15,2013
rl541296129,All Is Lost,"$6,263,670",483,Oct 18,2013
rl3227551233,Mandela: Long Walk to Freedom,"$8,323,085","1,010",Nov 29,2013
rl3378218497,Inside Llewyn Davis,"$13,235,319",729,Dec 6,2013
rl1078232577,Justin Bieber's Believe,"$6,206,566","1,037",Dec 25,2013
rl1732347393,20 Feet from Stardom,"$4,946,445",147,Jun 14,2013
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2013
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2013
rl2689304065,The Christmas Candle,"$2,258,620",392,Nov 15,2013
rl1801881089,Oldboy,"$2,193,658",583,Nov 27,2013
rl3326248449,Austenland,"$2,159,041",274,Aug 16,2013
rl172393985,Blue Is the Warmest Colour,"$2,199,787",142,Oct 25,2013
rl492406273,Her,"$25,568,251","1,729",Dec 18,2013
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2013
rl139757057,Girl Rising,"$1,727,259",170,Mar 7,2013
rl3060762113,The Saratov Approach,"$2,146,999",84,Oct 9,2013
rl710772225,Jerusalem,"$8,020,721",33,Sep 13,2013
rl2155447809,Wadjda,"$1,347,747",87,Sep 13,2013
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2013
rl2338031105,Inequality for All,"$1,205,273",103,Sep 27,2013
rl527533569,Short Term 12,"$1,013,100",75,Aug 23,2013
rl2136770049,Kill Your Darlings,"$1,030,064",78,Oct 16,2013
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2013
rl2119665153,The Great Beauty,"$2,852,400",77,Nov 15,2013
rl912557569,Muscle Shoals,"$696,241",56,Sep 27,2013
rl677676545,Museum Hours,"$561,457",19,Jun 28,2013
rl2101380609,The Act of Killing,"$486,919",29,Jul 19,2013
rl4184901121,Sound City,"$422,853",50,Feb 1,2013
rl74089985,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,"$375,627",76,Dec 3,2013
rl3041035777,The Armstrong Lie,"$383,294",77,Nov 8,2013
rl3663627777,Linsanity,"$302,645",16,Oct 4,2013
rl1684571649,Personal Tailor,"$375,892",9,Dec 20,2013
rl3460466177,August: Osage County,"$37,738,810","2,411",Dec 27,2013
rl3665331713,When Comedy Went to School,"$369,065",13,Jul 31,2013
rl1516340737,Lone Survivor,"$125,095,601","3,285",Dec 25,2013
rl474121729,The Anonymous People,"$284,147",13,Aug 16,2013
rl3964503553,Cutie and the Boxer,"$200,036",16,Aug 16,2013
rl3797059073,Free the Mind,"$157,201",6,May 3,2013
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2013
rl2755888641,American Promise,"$146,702",8,Oct 18,2013
rl2068022785,Alone Yet Not Alone,"$887,851",103,Sep 27,2013
rl224626177,Is the Man Who Is Tall Happy?,"$137,042",15,Nov 22,2013
rl1802143233,The Punk Singer,"$122,742",24,Nov 29,2013
rl1903658497,A Touch of Sin,"$154,120",7,Oct 4,2013
rl2840233473,Computer Chess,"$102,041",9,Jul 17,2013
rl3513353729,The Past,"$1,331,747",77,Dec 20,2013
rl1867089409,The Broken Circle Breakdown,"$175,058",21,Nov 1,2013
rl476415489,Money for Nothing: Inside the Federal Reserve,"$88,045",5,Sep 6,2013
rl1600488961,More Than Honey,"$79,772",7,Jun 12,2013
rl3980690945,Bettie Page Reveals All,"$108,118",21,Nov 22,2013
rl1869186561,An Oversimplification of Her Beauty,"$71,906",4,Apr 26,2013
rl1901757953,The Invisible Woman,"$1,234,254",153,Dec 25,2013
rl2824111617,Go for Sisters,"$70,495",12,Nov 8,2013
rl3612902913,I Am Divine,"$81,497",10,Oct 11,2013
rl1851688449,Let the Fire Burn,"$64,489",9,Oct 2,2013
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2013
rl1719371265,The Wicker Man,"$60,891",14,Sep 27,2013
rl1734903297,The Pervert's Guide to Ideology,"$67,966",4,Nov 1,2013
rl2289534465,The Trials of Muhammad Ali,"$59,081",10,Aug 23,2013
rl3058927105,Final: The Rapture,"$124,561",4,Sep 13,2013
rl1802733057,The Square,"$124,244",9,Oct 25,2013
rl1263830529,God Loves Uganda,"$51,229",5,Oct 11,2013
rl526288385,The Lovely Month of May,"$55,038",3,Sep 13,2013
rl341018113,Faust,"$58,132",6,Nov 15,2013
rl1950844417,Big Sur,"$37,466",13,Nov 1,2013
rl2941552129,Going Attractions: The Definitive Story of the American Drive-in Movie,"$52,458",4,Jun 7,2013
rl3360327169,Contempt,"$43,763",2,Sep 6,2013
rl491292161,Camille Claudel 1915,"$35,296",4,Oct 16,2013
rl4049831425,Bad Blood,"$35,176",2,Nov 29,2013
rl3796010497,At Berkeley,"$31,736",6,Nov 8,2013
rl862029313,Little Fugitive,"$29,505",2,Feb 1,2013
rl1031112193,Sweet Dreams,"$59,403",7,Nov 1,2013
rl2588837377,Dear Mr. Watterson,"$23,899",9,Nov 15,2013
rl1465878017,The Last Days on Mars,"$24,084",13,Dec 6,2013
rl3109455361,Harry Dean Stanton: Partly Fiction,"$23,959",4,Sep 13,2013
rl3111749121,Viola,"$21,818",2,Jul 12,2013
rl2303952385,Fire in the Blood,"$28,994",4,Sep 6,2013
rl2658829825,You Ain't Seen Nothin' Yet,"$18,929",3,Jun 7,2013
rl3931801089,Jamel Shabazz Street Photographer,"$17,992",2,Aug 2,2013
rl38635009,Cousin Jules,"$29,337",3,Nov 29,2013
rl3344729601,La Camioneta: The Journey of One American School Bus,"$18,558",8,May 31,2013
rl5211649,Design Is One: The Vignellis,"$16,386",1,Oct 11,2013
rl2976024065,Midget Zombie Takeover,"$11,006",3,Feb 8,2013
rl4183655937,Justice Is Mind,"$14,360",1,Aug 18,2013
rl3883369985,Trouble Every Day,"$9,189",2,Oct 11,2013
rl1886291457,The Selfish Giant,"$12,189",6,Dec 20,2013
rl2790491649,Finding Mr. Right,"$6,945",3,Nov 8,2013
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2013
rl2305263105,Northern Lights,"$9,453",2,Sep 20,2013
rl3127936513,Some Velvet Morning,"$6,420",2,Dec 13,2013
rl2071627265,The Worst Movie Ever!,"$25,206",2,Aug 19,2013
rl2338358785,Maidentrip,"$68,243",9,Dec 20,2013
rl3042936321,The Last Time I Saw Macao,"$6,095",1,Sep 13,2013
rl2489943553,Paradise: Hope,"$6,701",3,Dec 6,2013
rl3574040065,Far from Vietnam,"$8,132",1,Aug 28,2013
rl308839937,People of a Feather,"$5,677",1,Nov 8,2013
rl4151870977,What's in a Name?,"$8,111",12,Dec 13,2013
rl3563030017,Le Amiche,"$68,167",1,Jun 18,2013
rl4199646721,The End of Time,"$4,375",1,Nov 29,2013
rl72975873,Here Comes the Devil,"$4,534",2,Dec 13,2013
rl1400669697,A Man Vanishes,"$6,201",2,Nov 15,2013
rl659129857,The Bride Wore Black,"$44,566",2,Nov 4,2013
rl123635201,Summer,"$43,839",2,Jun 9,2013
rl3245639169,To Die Is Hard,"$5,129",1,Dec 17,2013
rl3177416193,Guardians of the Galaxy,"$333,176,600","4,088",Aug 1,2014
rl4283991553,The Hunger Games: Mockingjay - Part 1,"$337,135,885","4,151",Nov 21,2014
rl4283401729,Big Hero 6,"$222,527,828","3,773",Nov 7,2014
rl2354677249,The Hobbit: The Battle of the Five Armies,"$255,119,788","3,875",Dec 17,2014
rl744130049,Interstellar,"$188,020,017","3,561",Nov 5,2014
rl2186577409,Gone Girl,"$167,767,189","3,284",Oct 3,2014
rl3680732673,The Maze Runner,"$102,427,862","3,638",Sep 19,2014
rl3495003649,The Equalizer,"$101,530,738","3,236",Sep 26,2014
rl1817544193,Fury,"$85,817,906","3,313",Oct 17,2014
rl3763242497,Dumb and Dumber To,"$86,208,010","3,188",Nov 14,2014
rl493389313,Penguins of Madagascar,"$83,850,911","3,775",Nov 26,2014
rl2087159297,Night at the Museum: Secret of the Tomb,"$113,746,621","3,914",Dec 19,2014
rl3862988289,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","$66,954,149","3,117",Oct 10,2014
rl5932545,Into the Woods,"$128,002,372","2,833",Dec 25,2014
rl3212215809,Unbroken,"$115,637,895","3,301",Dec 25,2014
rl475497985,The Grand Budapest Hotel,"$59,301,324","1,467",Mar 7,2014
rl641893889,Annie,"$85,911,262","3,197",Dec 19,2014
rl1498449409,Exodus: Gods and Kings,"$65,014,513","3,503",Dec 12,2014
rl559449601,Horrible Bosses 2,"$54,445,357","3,400",Nov 26,2014
rl325027329,The Boxtrolls,"$50,837,305","3,464",Sep 26,2014
rl3108406785,The Book of Life,"$50,151,543","3,113",Oct 17,2014
rl3042805249,The Judge,"$47,119,388","3,003",Oct 10,2014
rl1282573825,St. Vincent,"$44,137,712","2,552",Oct 10,2014
rl1482524161,John Wick,"$43,037,835","2,589",Oct 24,2014
rl291997185,Nightcrawler,"$32,381,217","2,766",Oct 31,2014
rl2252637697,The Best of Me,"$26,766,213","2,936",Oct 17,2014
rl1262978561,Birdman or (The Unexpected Virtue of Ignorance),"$42,340,598","1,213",Oct 17,2014
rl4266034689,Boyhood,"$25,352,281",775,Jul 11,2014
rl158631425,The Theory of Everything,"$35,893,537","1,220",Nov 7,2014
rl427263489,Top Five,"$25,317,471","1,426",Dec 12,2014
rl1415284225,The Imitation Game,"$91,125,683","2,402",Nov 28,2014
rl1367049729,Wild,"$37,880,356","1,361",Dec 3,2014
rl1381336577,The Gambler,"$33,680,992","2,494",Dec 25,2014
rl3209135617,Beyond the Lights,"$14,618,727","1,789",Nov 14,2014
rl3882386945,PK,"$10,616,104",272,Dec 19,2014
rl375293441,Island of Lemurs: Madagascar,"$11,272,213",302,Apr 4,2014
rl2672985601,Foxcatcher,"$12,096,300",759,Nov 14,2014
rl508003841,Big Eyes,"$14,482,031","1,408",Dec 25,2014
rl912426497,Meet the Mormons,"$6,047,363",333,Oct 10,2014
rl914064897,Whiplash,"$13,092,000",567,Oct 10,2014
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2014
rl710772225,Jerusalem,"$8,020,721",33,Sep 13,2014
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2014
rl2169275905,Dear White People,"$4,404,154",393,Oct 17,2014
rl1717863937,My Old Lady,"$4,013,786",273,Sep 10,2014
rl677086721,Ida,"$3,827,060",137,May 2,2014
rl559580673,The Interview,"$6,105,175",581,Dec 25,2014
rl593856001,Mommy,"$3,494,070",83,Sep 19,2014
rl4151084545,Rosewater,"$3,128,941",371,Nov 14,2014
rl3629417985,The Good Lie,"$2,722,209",461,Oct 3,2014
rl1298826753,The Pyramid,"$2,756,333",685,Dec 5,2014
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2014
rl3478750721,The Homesman,"$2,429,989",222,Nov 14,2014
rl3779823105,Citizenfour,"$2,800,870",105,Oct 24,2014
rl2923660801,American Sniper,"$350,126,372","3,885",Dec 25,2014
rl1936623105,Selma,"$52,076,908","2,235",Dec 25,2014
rl4032529921,Inherent Vice,"$8,110,975",653,Dec 12,2014
rl1565689345,Force Majeure,"$1,359,497",68,Oct 24,2014
rl1766360577,The Captive,"$1,075,178",133,Sep 5,2014
rl591758849,Awake: The Life of Yogananda,"$1,539,680",21,Oct 10,2014
rl3866723841,Walking With The Enemy,"$1,112,592",258,Apr 25,2014
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2014
rl3915744769,Mr. Turner,"$3,958,500",120,Dec 19,2014
rl340100609,The Babadook,"$964,413",80,Nov 28,2014
rl3899360769,The Tale of The Princess Kaguya,"$703,232",29,Oct 17,2014
rl1816495617,Fleet of Time,"$569,280",20,Dec 12,2014
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2014
rl3799614977,Walking the Camino: Six Ways to Santiago,"$612,717",11,Sep 6,2014
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2014
rl2153743873,Last Days in Vietnam,"$466,114",25,Sep 5,2014
rl880444929,Women Who Flirt,"$375,495",27,Nov 26,2014
rl1783924225,Glen Campbell: I'll Be Me,"$365,422",18,Oct 24,2014
rl2991687169,Elsa & Fred,"$285,863",34,Nov 7,2014
rl1883342337,"20,000 Days on Earth","$279,558",28,Sep 17,2014
rl4251158017,A Matter of Faith,"$680,113",52,Oct 17,2014
rl2554496513,Art and Craft,"$235,037",20,Sep 19,2014
rl2656011777,Diplomacy,"$230,880",14,Oct 15,2014
rl188909057,Antarctica: A Year on Ice,"$288,757",30,Nov 28,2014
rl3361244673,I Am Eleven,"$310,116",16,Sep 12,2014
rl3680601601,Wei ai zhi jian ru jia jing,"$271,734",17,Dec 24,2014
rl3881076225,Goodbye to Language,"$401,889",7,Oct 24,2014
rl3378415105,Listen Up Philip,"$200,126",30,Oct 17,2014
rl2288289281,National Gallery,"$253,941",15,Nov 5,2014
rl643073537,A Girl Walks Home Alone at Night,"$491,910",19,Nov 21,2014
rl2891154945,Finding Fela,"$120,980",11,Aug 1,2014
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2014
rl292062721,Penton: The John Penton Story,"$112,159",14,Jun 23,2014
rl2606007809,The Golden Era,"$102,931",15,Oct 17,2014
rl1852409345,The Overnighters,"$110,763",23,Oct 10,2014
rl3110438401,A Most Violent Year,"$5,749,134",818,Dec 31,2014
rl1870169601,The Way He Looks,"$101,451",14,Nov 7,2014
rl2723776001,Hiroshima Mon Amour,"$96,439",7,Oct 17,2014
rl392594945,Ode To My Father,"$2,300,121",38,Dec 25,2014
rl1514178049,Advanced Style,"$87,879",12,Sep 26,2014
rl3595798017,Flamenco Flamenco,"$71,732",5,Jul 18,2014
rl593331713,"Je t'aime, je t'aime","$71,717",2,Feb 14,2014
rl3229255169,Zero Motivation,"$116,044",7,Dec 3,2014
rl2742322689,Through a Lens Darkly: Black Photographers and the Emergence of a People,"$65,169",3,Aug 27,2014
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2014
rl3294070273,Half of a Yellow Sun,"$54,529",7,May 16,2014
rl2725283329,Song of the Sea,"$857,522",48,Dec 19,2014
rl2776204801,Long Live Freedom,"$48,541",10,Nov 7,2014
rl1465812481,Leviathan,"$1,092,800",80,Dec 25,2014
rl423921153,She's Beautiful When She's Angry,"$421,573",19,Dec 5,2014
rl1414563329,Rakuen Tsuiho: Expelled from Paradise,"$34,510",13,Dec 13,2014
rl274630145,Le Jour Se Leve,"$35,321",3,Nov 14,2014
rl2406581761,Six Dance Lessons in Six Weeks,"$106,323",13,Dec 12,2014
rl2087683585,Sagrada: The Mystery of Creation,"$58,755",5,Sep 12,2014
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2014
rl358974977,Monk with a Camera,"$45,938",4,Nov 21,2014
rl1163691521,The King and the Mockingbird,"$27,513",8,Nov 21,2014
rl1449035265,Level Five,"$27,000",2,Aug 15,2014
rl476218881,Memphis,"$21,286",5,Sep 5,2014
rl3645670913,The Decent One,"$21,327",2,Oct 1,2014
rl779716097,Uzumasa Limelight,"$19,597",13,Dec 5,2014
rl1635485185,Why Don't You Play in Hell?,"$28,534",11,Nov 7,2014
rl3697903105,The Passionate Thief,"$31,539",2,Dec 5,2014
rl1094813185,"Two Days, One Night","$1,436,243",120,Dec 24,2014
rl242714113,Tosca's Kiss,"$18,236",2,Jun 6,2014
rl4000024065,The Principle,"$89,543",3,Oct 24,2014
rl208635393,The Sacrifice,"$20,945",2,Nov 12,2014
rl1632667137,Exhibition,"$14,344",1,Jun 20,2014
rl1584432641,Sol LeWitt,"$13,146",2,May 7,2014
rl310216193,On Tour with Pina Bausch,"$18,016",2,Apr 4,2014
rl2499905025,NightLights,"$21,147",6,Aug 29,2014
rl2533459457,Coming Up Roses,"$20,567",4,Feb 14,2014
rl3898443265,K2: Siren of the Himalayas,"$12,959",2,Aug 22,2014
rl1333102081,A Tale of Winter,"$23,268",3,Dec 19,2014
rl2281801217,History of Jazz: Oxygen for the Ears,"$23,048",5,Oct 24,2014
rl2121434625,Stray Dogs,"$10,433",3,Sep 12,2014
rl2438891009,Life of Riley,"$11,616",1,Oct 24,2014
rl2134935041,Actress,"$19,365",4,Nov 7,2014
rl2505082369,Faith Connections,"$9,111",2,Sep 12,2014
rl2857862657,Gringo Trails,"$8,349",2,Apr 19,2014
rl4031415809,Concerning Violence,"$12,680",2,Dec 5,2014
rl2516682241,The Olivia Experiment,"$15,122",6,Aug 22,2014
rl2271774209,Pioneer,"$6,871",3,Dec 5,2014
rl3748496897,Revenge of the Mekons,"$11,861",3,Oct 29,2014
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2014
rl1264289281,The Immortalists,"$9,331",3,Nov 26,2014
rl2673772033,Life Partners,"$8,265",3,Dec 5,2014
rl3361441281,Inside the Mind of Leonardo,"$10,600",5,Dec 19,2014
rl2071627265,The Worst Movie Ever!,"$25,206",2,Aug 19,2014
rl73631233,Manuscripts Don't Burn,"$6,295",2,Jul 25,2014
rl4183655937,Justice Is Mind,"$14,360",1,Aug 18,2014
rl4183066113,Goodbye to All That,"$16,986",3,Dec 17,2014
rl3648292353,Tip Top,"$6,050",1,Dec 12,2014
rl526288385,The Lovely Month of May,"$55,038",3,Sep 13,2014
rl274433537,"If You Don't, I Will","$9,719",1,Dec 17,2014
rl3245639169,To Die Is Hard,"$5,129",1,Dec 17,2014
rl3959457281,A Grin Without A Cat,"$43,616",1,May 1,2014
rl3574040065,Far from Vietnam,"$8,132",1,Aug 28,2014
rl1937147393,Two-Bit Waltz,"$2,540",3,Oct 24,2014
rl2691925505,Star Wars: Episode VII - The Force Awakens,"$936,662,225","4,134",Dec 18,2015
rl4032333313,The Hunger Games: Mockingjay - Part 2,"$281,723,902","4,175",Nov 20,2015
rl3496969729,The Martian,"$228,433,663","3,854",Oct 2,2015
rl1363576321,Spectre,"$200,074,609","3,929",Nov 6,2015
rl257459713,Hotel Transylvania 2,"$169,700,110","3,768",Sep 25,2015
rl778601985,The Peanuts Movie,"$130,178,411","3,902",Nov 6,2015
rl3999827457,The Good Dinosaur,"$123,087,120","3,749",Nov 25,2015
rl1598916097,Creed,"$109,767,581","3,502",Nov 25,2015
rl3647178241,Maze Runner: The Scorch Trials,"$81,697,192","3,792",Sep 18,2015
rl3277096449,Goosebumps,"$80,080,379","3,618",Oct 16,2015
rl861570561,The Intern,"$75,764,672","3,320",Sep 25,2015
rl1313506817,Bridge of Spies,"$72,313,754","2,873",Oct 16,2015
rl8226305,Daddy's Home,"$150,357,137","3,483",Dec 25,2015
rl1782810113,Alvin and the Chipmunks: The Road Chip,"$85,886,987","3,705",Dec 18,2015
rl4016342529,Sisters,"$87,044,645","2,978",Dec 18,2015
rl1903265281,Sicario,"$46,889,293","2,620",Sep 18,2015
rl1585088001,The Night Before,"$43,047,372","2,960",Nov 20,2015
rl4015818241,Krampus,"$42,725,475","2,919",Dec 4,2015
rl3177809409,Pan,"$35,088,320","3,515",Oct 9,2015
rl3093136897,Joy,"$56,451,232","2,924",Dec 25,2015
rl3514664449,Love the Coopers,"$26,302,731","2,603",Nov 13,2015
rl7570945,Spotlight,"$45,055,776","1,227",Nov 6,2015
rl2051507713,The Big Short,"$70,259,870","2,529",Dec 11,2015
rl3965093377,In the Heart of the Sea,"$25,020,758","3,103",Dec 11,2015
rl611223041,Secret in Their Eyes,"$20,180,155","2,392",Nov 20,2015
rl1363772929,Brooklyn,"$38,322,743",962,Nov 4,2015
rl4266296833,Concussion,"$34,542,474","2,841",Dec 25,2015
rl577472001,Point Break,"$28,782,481","2,910",Dec 25,2015
rl2742912513,Woodlawn,"$14,394,097","1,553",Oct 16,2015
rl1916831233,Burnt,"$13,651,946","3,003",Oct 30,2015
rl1249740289,The Hateful Eight,"$54,117,416","2,938",Dec 25,2015
rl2856420865,The 33,"$12,227,722","2,452",Nov 13,2015
rl4131620353,Amy,"$8,413,144",435,Jul 3,2015
rl341280257,Grandma,"$6,980,524","1,061",Aug 21,2015
rl3262612993,Trumbo,"$7,857,741",660,Nov 6,2015
rl3749479937,Bajirao Mastani,"$6,557,047",304,Dec 18,2015
rl1451066881,Room,"$14,677,654",862,Oct 16,2015
rl3144844801,Suffragette,"$4,702,420",517,Oct 23,2015
rl793544193,The Danish Girl,"$11,114,018",794,Nov 27,2015
rl2623047169,Hubble 3D,"$52,522,904",151,Mar 19,2015
rl3648816641,Dilwale,"$4,871,263",268,Dec 17,2015
rl1279821313,Carol,"$12,711,491",790,Nov 20,2015
rl1115457025,Chi-Raq,"$2,653,032",305,Dec 4,2015
rl1316849153,Truth,"$2,541,854","1,122",Oct 16,2015
rl375293441,Island of Lemurs: Madagascar,"$11,272,213",302,Apr 4,2015
rl1146979841,Journey to the South Pacific,"$7,653,913",19,Nov 27,2015
rl2474018305,Under the Sea 3D,"$36,262,926",108,Feb 13,2015
rl694060545,Legend,"$1,872,994",107,Nov 20,2015
rl4118775297,Patterns of Evidence: Exodus,"$925,576",652,Jan 19,2015
rl410813953,The Letters,"$1,647,416",886,Dec 4,2015
rl142444033,Youth,"$2,703,296",149,Dec 4,2015
rl3044836865,Mojin: The Lost Legend,"$1,243,810",27,Dec 18,2015
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2015
rl3698165249,The Revenant,"$183,637,894","3,711",Dec 25,2015
rl2390590977,Macbeth,"$1,110,707",108,Dec 4,2015
rl3615262209,Mr. Six,"$1,415,450",32,Dec 24,2015
rl3311175169,Labyrinth of Lies,"$794,452",72,Sep 30,2015
rl2923857409,Born to Be Wild,"$25,978,556",208,Apr 8,2015
rl3263006209,Remember,"$547,009",43,Oct 16,2015
rl2726135297,Rosenwald,"$433,924",21,Aug 14,2015
rl4251158017,A Matter of Faith,"$680,113",52,Oct 17,2015
rl1182565889,Peggy Guggenheim: Art Addict,"$498,428",25,Nov 6,2015
rl1014793729,Heart of a Dog,"$420,813",22,Oct 21,2015
rl343705089,Taxi,"$321,642",20,Oct 2,2015
rl1954317825,Janis: Little Girl Blue,"$410,465",26,Nov 27,2015
rl91719169,To the Arctic 3D,"$14,560,838",52,Apr 20,2015
rl293438977,Hitchcock/Truffaut,"$260,430",23,Dec 2,2015
rl2373748225,Mustang,"$845,464",57,Nov 20,2015
rl2575140353,Theeb,"$283,024",27,Nov 6,2015
rl2172487169,45 Years,"$4,247,285",251,Dec 23,2015
rl2491254273,Son of Saul,"$1,777,043",180,Dec 18,2015
rl3548153345,The Himalayas,"$696,717",36,Dec 18,2015
rl1518110209,In Jackson Heights,"$121,094",8,Nov 4,2015
rl2017560065,1915,"$111,682",10,Apr 17,2015
rl794723841,Legends from the Sky,"$91,462",8,Jan 30,2015
rl1249674753,Tab Hunter Confidential,"$85,812",9,Oct 16,2015
rl3850208769,Anomalisa,"$3,759,286",573,Dec 30,2015
rl1568507393,The Wonders,"$73,378",15,Oct 30,2015
rl105678337,Dark Star: HR Gigers Welt,"$61,845",10,May 15,2015
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2015
rl1199343105,Flowers,"$61,568",5,Oct 30,2015
rl610240001,The Lady in the Van,"$10,021,175",602,Dec 4,2015
rl2340259329,Ingrid Bergman: In Her Own Words,"$138,148",13,Nov 13,2015
rl1367115265,Entertainment,"$55,506",9,Nov 13,2015
rl343442945,WARx2,"$2,310,625",16,Sep 18,2015
rl1149011457,The Pearl Button,"$42,166",5,Oct 23,2015
rl2038203905,The Forbidden Room,"$34,404",5,Oct 7,2015
rl2004649473,Yellow Day,"$144,163",40,Dec 11,2015
rl2390525441,Censored Voices,"$41,260",6,Nov 20,2015
rl2306639361,The Boy and the World,"$129,480",26,Dec 11,2015
rl721520129,Love Thy Nature,"$41,149",17,Feb 19,2015
rl2239530497,Pierrot le Fou,"$34,371",1,Dec 18,2015
rl4269573633,River of Fundament,"$44,840",2,Dec 4,2015
rl3833366017,Noma: My Perfect Storm,"$21,130",5,Dec 18,2015
rl2239596033,The World of Kanako,"$16,627",12,Dec 4,2015
rl2340193793,Sembene!,"$28,059",3,Nov 13,2015
rl4034692609,Gabo: The Creation of Gabriel Garcia Marquez,"$19,337",4,Oct 1,2015
rl2936112641,Dark Horse,"$90,136",7,Sep 20,2015
rl2734786049,Our Little Sister,"$64,441",10,Sep 23,2015
rl3783034369,"Arabian Nights - Volume 1, The Restless One","$12,260",3,Dec 4,2015
rl394036737,Butterfly Girl,"$17,503",3,Apr 3,2015
rl3699148289,The Winding Stream,"$33,420",3,Dec 16,2015
rl3531376129,Dreams Rewired,"$11,843",4,Nov 12,2015
rl142378497,Gone Doggy Gone,"$14,354",5,Jun 26,2015
rl8160769,A Reason,"$15,792",4,Aug 28,2015
rl3715925505,"Arabian Nights - Volume 2, The Desolate One","$6,398",3,Dec 11,2015
rl1014990337,"Arabian Nights - Volume 3, The Enchanted One","$4,502",3,Dec 18,2015
rl2910619137,On War,"$5,086",2,Nov 20,2015
rl1316980225,Moana,"$2,993",4,Nov 13,2015
rl2405926401,Nostalgia for the Light,"$163,962",6,Jan 13,2015
rl3816588801,The Lady in the Car with Glasses and a Gun,"$2,167",2,Dec 18,2015
rl1449035265,Level Five,"$27,000",2,Aug 15,2015
rl3430909441,An Eye for Beauty,"$9,395",2,Aug 28,2015
