bom_id,title,total_gross,theaters,release_date,year
rl2339866113,Trick,2087228,94,1999-07-23,1999
rl913147393,Ravenous,2062405,1040,1999-03-19,1999
rl2672068097,Besieged,2048740,153,1999-05-21,1999
rl2994046465,Tango,1897948,63,1999-01-22,1999
rl2151777793,Ba mùa,2021698,66,1999-04-30,1999
rl2037745153,Taal,2020532,44,1999-08-13,1999
rl4265903617,Better Than Chocolate,2015406,130,1999-08-13,1999
rl1615693313,Crazy in Alabama,2005840,1214,1999-10-22,1999
rl4183328257,We Stand United,2005094,69,1999-11-05,1999
rl1800832513,"Happy, Texas",1955933,146,1999-10-01,1999
rl3093202433,Liberty Heights,3736868,115,1999-11-19,1999
rl4283729409,Goodbye Lover,1940299,865,1999-04-16,1999
rl1027835393,All About My Mother,8272296,145,1999-11-05,1999
rl3913451009,Asterix and Obelix vs. Caesar,1541261,73,1999-06-04,1999
rl1179551233,The Dreamlife of Angels,1726567,66,1999-04-02,1999
rl2758575617,Romance,1585642,74,1999-09-17,1999
rl2253489665,The End of the Affair,10827816,688,1999-12-03,1999
rl2287175169,Wildfire: Feel the Heat,2040635,7,1999-03-12,1999
rl1499039233,Hideous Kinky,1263279,78,1999-04-16,1999
rl4132800001,Get Real,1152979,40,1999-04-30,1999
rl1400145409,This Is My Father,1083975,51,1999-05-07,1999
rl1568310785,Xiu Xiu: The Sent-Down Girl,1010933,22,1999-05-07,1999
rl1567786497,"I Have Given My Heart Away, Darling",1007446,35,1999-06-18,1999
rl108430849,Twin Falls Idaho,985341,54,1999-07-30,1999
rl1565230593,Children of Heaven,933933,18,1999-01-22,1999
rl2806547969,The Castle,877621,257,1999-05-07,1999
rl139560449,Edge of Seventeen,871759,10,1999-04-30,1999
rl2086372865,Illuminata,840134,33,1999-08-03,1999
rl1146914305,The King of Masks,1113103,23,1999-05-14,1999
rl2119403009,Felicia's Journey,824295,49,1999-11-12,1999
rl3208676865,After Life,801985,11,1999-05-14,1999
rl1599440385,Galapagos,18630372,14,1999-10-29,1999
rl913671681,Sweet and Lowdown,4197015,239,1999-12-03,1999
rl1833338369,Body Shots,752122,309,1999-10-22,1999
rl1549501953,The IMAX Nutcracker,1009291,26,1999-11-12,1999
rl913737217,Tumbleweeds,1350248,307,1999-11-26,1999
rl3645736449,Baadshah,660216,42,1999-08-27,1999
rl2522908161,Magnolia,22455976,1086,1999-12-17,1999
rl1768195585,My Life So Far,635620,22,1999-07-23,1999
rl3193406977,Grey Owl,632617,70,1999-10-01,1999
rl4166485505,Guinevere,632283,310,1999-09-24,1999
rl4133455361,Laura Cadieux... la suite,777477,59,1999-12-03,1999
rl3830482433,Fantasia 2000,60655420,1313,1999-01-01,1999
rl1500808705,The Third Man,618173,5,1999-05-07,1999
rl2001569281,Cradle Will Rock,2903404,506,1999-12-10,1999
rl1715570177,20 Dates,541636,43,1999-02-26,1999
rl3413345793,Still Crazy,524864,52,1999-01-22,1999
rl711689729,Plunkett & Macleane,474900,475,1999-10-01,1999
rl4131948033,The Celebration,1656223,28,1999-10-09,1999
rl778864129,Ride with the Devil,635096,60,1999-11-26,1999
rl4049438209,Just the Ticket,430404,82,1999-02-26,1999
rl3310257665,Earth,424798,18,1999-09-10,1999
rl1214219777,The Last Days,421432,32,1999-02-05,1999
rl2825946625,My Son the Fanatic,417683,20,1999-06-25,1999
rl4000286209,The School of Flesh,402668,7,1999-02-26,1999
rl2756675073,Dillagi,401245,38,1999-11-19,1999
rl56657409,Lucie Aubrac,394079,19,1999-09-17,1999
rl2404812289,Head On,379384,6,1999-08-13,1999
rl2505410049,Genghis Blues,374550,6,1999-07-01,1999
rl3915810305,Open Your Eyes,370720,34,1999-04-16,1999
rl4217538049,The Minus Man,370668,45,1999-09-10,1999
rl2858714625,My Name Is Joe,354952,16,1999-01-22,1999
rl3595142657,"Black Cat, White Cat",351447,11,1999-09-10,1999
rl458524161,"Girl, Interrupted",28912646,1935,1999-12-21,1999
rl2856551937,American Movie,1165795,29,1999-11-05,1999
rl3998123521,The Children of the Marshland,324006,18,1999-10-01,1999
rl2591524353,Trekkies,318246,339,1999-05-21,1999
rl744523265,Lovers of the Arctic Circle,317422,23,1999-04-09,1999
rl962496001,Le dernier souffle,316043,33,1999-03-26,1999
rl2690221569,Swear on India,310330,22,1999-07-23,1999
rl3715204609,SLC Punk!,299569,137,1999-04-16,1999
rl3094447617,Simon Sez,292152,504,1999-09-24,1999
rl3077539329,Fervour,288733,24,1999-04-30,1999
rl2739897857,Dil Kya Kare,284856,35,1999-09-24,1999
rl259425793,Twice Upon a Yesterday,279757,47,1999-05-28,1999
rl1967425025,Beefcake,276259,9,1999-10-15,1999
rl4134307329,Rosetta,266665,8,1999-11-05,1999
rl3259860481,Dancemaker,256780,6,1999-03-03,1999
rl360220161,The War Zone,254441,12,1999-12-10,1999
rl3226437121,Dog Park,250147,512,1999-09-24,1999
rl693732865,Hello Brother,245034,41,1999-09-10,1999
rl1280738817,The Harmonists,244861,33,1999-03-12,1999
rl2858845697,One Man's Hero,240067,52,1999-09-24,1999
rl356877825,Babar: King of the Elephants,227374,52,1999-02-26,1999
rl391677441,Hote Hote Pyar Hogaya,214574,16,1999-07-02,1999
rl3681388033,Revelation,206755,15,1999-05-07,1999
rl3242624513,Breakfast of Champions,178278,11,1999-09-17,1999
rl2977072641,Sugar Town,178095,22,1999-09-17,1999
rl208766465,Show Me Love,169331,7,1999-10-15,1999
rl610174465,The Legend of 1900,167435,58,1999-10-29,1999
rl2422310401,The Loss of Sexual Innocence,164022,26,1999-05-28,1999
rl2674099713,Mast,158928,25,1999-10-15,1999
rl3797452289,The Hurricane,50699241,2148,1999-12-29,1999
rl257918465,Red King,150657,24,1999-03-05,1999
rl1248953857,Silsila Hai Pyar Ka,141528,19,1999-04-16,1999
rl309822977,Topsy-Turvy,6208548,224,1999-12-15,1999
rl3611526657,Angela's Ashes,13042112,614,1999-12-25,1999
rl2807662081,Histoires d'hiver,138411,30,1999-02-26,1999
rl2773583361,The Emperor and the Assassin,1267239,37,1999-12-15,1999
rl4031874561,Endurance,137124,20,1999-05-14,1999
rl1883538945,Bedrooms and Hallways,136049,7,1999-09-03,1999
rl4200826369,Matroni et moi,130572,40,1999-10-08,1999
rl3025569281,Haseena Maan Jaayegi,123719,22,1999-06-25,1999
rl2859894273,Unconditional Love,115202,102,1999-02-12,1999
rl1886684673,Thicker Than Water,112891,111,1999-10-29,1999
rl23627265,Perfect Blue,112536,1,1999-08-20,1999
rl1430357505,The 24 Hour Woman,109535,30,1999-01-29,1999
rl1062241793,Eternity and a Day,107178,3,1999-05-28,1999
rl728663553,The Adventures of Sebastian Cole,100841,7,1999-08-06,1999
rl172983809,Desert Blue,100590,9,1999-06-04,1999
rl3477177857,8½,98760,1,1999-04-09,1999
rl1182238209,Train of Life,98687,45,1999-11-05,1999
rl1551468033,The Very Thought of You,98378,5,1999-08-27,1999
rl108037633,Snow Falling on Cedars,14417593,1155,1999-12-22,1999
rl4268983809,Steam: The Turkish Bath,384793,6,1999-11-27,1999
rl2389870081,Sunshine,5096267,153,1999-12-17,1999
rl796493313,Vaastav: The Reality,81367,16,1999-10-15,1999
rl3061417473,Virtual Sexuality,74007,101,1999-12-03,1999
rl3915154945,Uproar,70257,11,1999-08-03,1999
rl4183787009,"Late August, Early September",69400,1,1999-07-07,1999
rl1263961601,Just a Little Harmless Sex,66194,47,1999-06-11,1999
rl3748955649,Titus,2007290,35,1999-12-25,1999
rl3262023169,Shiloh 2: Shiloh Season,58946,35,1999-06-25,1999
rl1079281153,"God Said, 'Ha!'",55970,5,1999-02-12,1999
rl2272364033,Six Ways to Sunday,54751,6,1999-03-05,1999
rl274171393,The Grandfather,54468,12,1999-10-08,1999
rl4151346689,Southie,52819,2,1999-05-28,1999
rl1148356097,Such a Long Journey,44364,19,1999-03-24,1999
rl2658240001,Only You,50785,14,1999-06-11,1999
rl106071553,Following,48482,2,1999-04-02,1999
rl291145217,International Khiladi,47238,15,1999-03-26,1999
rl4184245761,On the Ropes,46737,5,1999-08-18,1999
rl4216686081,Get Bruce,44337,4,1999-09-17,1999
rl3178071553,Regret to Inform,44204,3,1999-06-25,1999
rl3561850369,Dahek: A Burning Passion,41284,18,1999-12-17,1999
rl38176257,B. Monkey,39371,5,1999-09-10,1999
rl561743361,Whiteboyz,38738,17,1999-09-10,1999
rl3378546177,Man of the Century,34857,10,1999-10-29,1999
rl861242881,Friends & Lovers,33543,53,1999-04-16,1999
rl3814295041,Holy Smoke,1765545,93,1999-12-03,1999
rl3376711169,Beyond the Clouds,31738,4,1999-12-01,1999
rl4015162881,Free Enterprise,30229,9,1999-06-04,1999
rl761300481,The Lovers on the Bridge,29679,2,1999-07-02,1999
rl3427042817,Beyond Beautiful,29480,2,1999-01-08,1999
rl2353300993,Best Laid Plans,27816,5,1999-09-10,1999
rl2773714433,Finding North,27466,3,1999-06-04,1999
rl3177022977,The Joyriders,26999,26,1999-04-16,1999
rl1633846785,Metroland,26682,12,1999-04-09,1999
rl591627777,All the Little Animals,26558,10,1999-09-03,1999
rl2942273025,Last Night,591165,28,1999-04-30,1999
rl2103805441,The Monster,22819,1,1999-04-02,1999
rl4215375361,42 Up,300880,5,1999-11-17,1999
rl559252993,Frogs for Snakes,21589,29,1999-05-21,1999
rl3244590593,New Rose Hotel,21521,2,1999-10-01,1999
rl105547265,Clubland,18529,60,1999-04-16,1999
rl3043395073,Onegin,206128,6,1999-12-17,1999
rl728073729,Molly,17650,12,1999-10-22,1999
rl2808251905,The Mighty Peking Man,17368,14,1999-04-23,1999
rl3259270657,Beyond the Mat,2053648,298,1999-10-22,1999
rl1078035969,2by4,17162,1,1999-11-26,1999
rl2003011073,A Map of the World,544965,19,1999-12-03,1999
rl2523235841,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",507941,28,1999-12-29,1999
rl1514309121,The Apple,15207,4,1999-02-19,1999
rl3460793857,"Blood, Guts, Bullets and Octane",15035,7,1999-04-09,1999
rl2152629761,Dry Cleaning,14919,1,1999-02-05,1999
rl1012893185,La Cucaracha,14692,11,1999-04-23,1999
rl1465615873,I'm Losing You,13996,2,1999-07-16,1999
rl4181952001,Among Giants,65748,9,1999-03-26,1999
rl2323351041,The Winners,13066,1,1999-01-20,1999
rl1112507905,Diamonds,88428,27,1999-12-10,1999
rl1280280065,Dial M for Murder,12562,1,1999-04-09,1999
rl1517585921,The Third Miracle,591142,30,1999-12-31,1999
rl1247643137,Dreaming of Joseph Lees,12044,2,1999-10-29,1999
rl1885177345,Joe the King,60279,18,1999-10-15,1999
rl2034271745,Across the Sea of Time,16015639,2,1999-10-20,1999
rl576292353,Hell's Kitchen,11710,2,1999-12-03,1999
rl1114801665,The Suburbans,11130,11,1999-10-29,1999
rl2587919873,Agnes Browne,148853,21,1999-12-03,1999
rl2306180609,Taxman,9871,2,1999-09-17,1999
rl1162249729,The Book of Life,9740,1,1999-03-19,1999
rl1917945345,Eight Days a Week,9090,9,1999-02-26,1999
rl3497035265,Sparkler,7326,1,1999-03-19,1999
rl3143271937,I Stand Alone,6955,1,1999-03-19,1999
rl3379594753,Speaking in Strings,6859,2,1999-09-10,1999
rl1834911233,Let It Come Down: The Life of Paul Bowles,5869,1,1999-04-30,1999
rl1582269953,Devil's Island,5814,1,1999-03-12,1999
rl509511169,Leila,5294,1,1999-05-14,1999
rl2555348481,My Dinner with Andre,5073,1,1999-05-14,1999
rl1466402305,Nô,4868,2,1999-04-23,1999
rl2488370689,The Empty Mirror,4688,4,1999-05-07,1999
rl3243935233,Jeanne and the Perfect Guy,4417,1,1999-04-16,1999
rl810386945,"A Cool, Dry Place",4390,2,1999-01-29,1999
rl2272691713,Het ondergronds orkest,4315,1,1999-04-02,1999
rl1867744769,Fever Pitch,3736,1,1999-10-15,1999
rl3060958721,Suits,3676,2,1999-09-24,1999
rl1030456833,Play It to the Bone,8434146,1588,1999-12-25,1999
rl2104657409,Strawberry Fields,3347,2,1999-06-04,1999
rl1834649089,I'm Crazy About Iris Blond,3303,1,1999-05-14,1999
rl1733199361,Do You Wanna Dance?,3210,1,1999-04-16,1999
rl390366721,Beautopia,2870,1,1999-03-05,1999
rl3730212353,Heaven,2838,1,1999-04-30,1999
rl4151674369,Telling You,2735,1,1999-03-12,1999
rl4200367617,Knockin' on Heaven's Door,5710,2,1999-08-20,1999
rl1903789569,The Velocity of Gary,2143,1,1999-04-30,1999
rl2488960513,I Want You,1672,1,1999-06-04,1999
rl1382712833,The Pusher,1656,1,1999-05-07,1999
rl3581117953,The Sticky Fingers of Time,1610,1,1999-01-08,1999
rl2557904385,The Underground Comedy Movie,856,1,1999-05-14,1999
rl1617659393,Port Djema,783,1,1999-01-01,1999
rl1298630145,Nobody,488,1,1999-06-04,1999
rl3059189249,How the Grinch Stole Christmas,260044825,3256,2000-11-17,2000
rl1600292353,Mission: Impossible II,215409889,3669,2000-05-24,2000
rl2136245761,Gladiator,187705427,3188,2000-05-05,2000
rl661161473,The Perfect Storm,182618434,3407,2000-06-30,2000
rl677545473,Meet the Parents,166244045,2697,2000-10-06,2000
rl1383761409,X-Men,157299718,3112,2000-07-14,2000
rl4033840641,Scary Movie,157019771,3301,2000-07-07,2000
rl4084762113,What Lies Beneath,155464351,2925,2000-07-21,2000
rl2605680129,Dinosaur,137748063,3319,2000-05-19,2000
rl3612444161,Erin Brockovich,125595205,3070,2000-03-17,2000
rl2388428289,Nutty Professor II: The Klumps,123309890,3251,2000-07-28,2000
rl608929281,Charlie's Angels,125305545,3037,2000-11-03,2000
rl38241793,Big Momma's House,117559438,2854,2000-06-02,2000
rl2892858881,Remember the Titans,115654751,2803,2000-09-29,2000
rl3244918273,The Patriot,113330342,3061,2000-06-28,2000
rl3849881089,What Women Want,182811707,3092,2000-12-15,2000
rl1649116673,Chicken Run,106834564,2953,2000-06-23,2000
rl2203354625,Gone in 60 Seconds,101648571,3089,2000-06-09,2000
rl2772993537,Cast Away,233632142,3061,2000-12-22,2000
rl274892289,"Me, Myself & Irene",90570999,3087,2000-06-23,2000
rl3782247937,Space Cowboys,90464773,2835,2000-08-04,2000
rl3614410241,Scream 3,89143175,3467,2000-02-04,2000
rl3195438593,Unbreakable,95011339,2708,2000-11-22,2000
rl1249281537,U-571,77122415,2820,2000-04-21,2000
rl4065953281,Hollow Man,73209340,2956,2000-08-04,2000
rl2322499073,Shaft,70334258,2433,2000-06-16,2000
rl4216292865,The Kid,69691949,2343,2000-07-07,2000
rl3580659201,Rugrats in Paris: The Movie,76507756,2937,2000-11-17,2000
rl1684833793,Road Trip,68540777,2654,2000-05-19,2000
rl2085193217,Bring It On,68379000,2466,2000-08-25,2000
rl3412887041,Rules of Engagement,61335230,3220,2000-04-07,2000
rl3964175873,The Cell,61334059,2476,2000-08-18,2000
rl3596781057,Mission to Mars,60883407,3101,2000-03-10,2000
rl1900905985,Coyote Ugly,60786269,2664,2000-08-04,2000
rl57705985,Snow Day,60020107,2717,2000-02-11,2000
rl845645313,Next Friday,57328603,1420,2000-01-12,2000
rl2054915585,The Whole Nine Yards,57262492,2910,2000-02-18,2000
rl4050552321,Shanghai Noon,56937502,2751,2000-05-26,2000
rl2674689537,Romeo Must Die,55973336,2641,2000-03-22,2000
rl927041025,102 Dalmatians,66957026,2704,2000-11-22,2000
rl3193144833,Final Destination,53331147,2587,2000-03-17,2000
rl1869383169,The Road to El Dorado,50863742,3223,2000-03-31,2000
rl1702462977,Vertical Limit,69243859,2602,2000-12-08,2000
rl157451777,Men of Honor,48818921,2188,2000-11-10,2000
rl2406778369,The Tigger Movie,45554533,2818,2000-02-11,2000
rl3377628673,Frequency,45010278,2631,2000-04-28,2000
rl2624423425,The Replacements,44737059,2754,2000-08-11,2000
rl443254273,Pokémon the Movie 2000,43758684,2752,2000-07-21,2000
rl3848439297,Miss Congeniality,106807667,2668,2000-12-22,2000
rl1027900929,The Beach,39785027,2587,2000-02-11,2000
rl1364231681,The Exorcist,39671011,1708,2000-09-22,2000
rl3915941377,Pitch Black,39240659,1930,2000-02-18,2000
rl2572256769,The Emperor's New Groove,89302687,2887,2000-12-15,2000
rl4132472321,The Family Man,75793305,2441,2000-12-22,2000
rl694257153,Little Nicky,39464775,2910,2000-11-10,2000
rl1768326657,The Original Kings of Comedy,38182790,1082,2000-08-18,2000
rl826639873,Autumn in New York,37761915,2282,2000-08-11,2000
rl2118419969,Bedazzled,37886980,2571,2000-10-20,2000
rl1245808129,28 Days,37170488,2523,2000-04-14,2000
rl962364929,Keeping the Faith,37047880,2171,2000-04-14,2000
rl2655421953,Bounce,36805288,2028,2000-11-17,2000
rl425100801,Hanging Up,36050230,2618,2000-02-18,2000
rl928155137,The Flintstones in Viva Rock Vegas,35268275,3125,2000-04-28,2000
rl3950085633,The Skulls,35046120,2416,2000-03-31,2000
rl3493955073,The 6th Day,34604280,2516,2000-11-17,2000
rl40142337,My Dog Skip,34134641,2331,2000-01-14,2000
rl1014728193,Where the Heart Is,33772838,2439,2000-04-28,2000
rl4065232385,"Dude, Where's My Car?",46729800,2100,2000-12-15,2000
rl896042497,Pay It Forward,33519628,2130,2000-10-20,2000
rl3798828545,Return to Me,32722798,2320,2000-04-07,2000
rl256083457,Almost Famous,32534850,2262,2000-09-15,2000
rl459179521,The Legend of Bagger Vance,30919168,2162,2000-11-03,2000
rl2302838273,The Art of War,30208599,2630,2000-08-25,2000
rl4131882497,Bless the Child,29381494,2524,2000-08-11,2000
rl7898625,The Watcher,28946615,2777,2000-09-08,2000
rl3881928193,Love & Basketball,27459615,1245,2000-04-21,2000
rl1213826561,High Fidelity,27287137,1231,2000-03-31,2000
rl2252834305,Book of Shadows: Blair Witch 2,26437094,3320,2000-10-27,2000
rl728401409,Proof of Life,32598931,2705,2000-12-08,2000
rl2825684481,The Adventures of Rocky & Bullwinkle,26005820,2482,2000-06-30,2000
rl3244787201,Nurse Betty,25170054,1491,2000-09-08,2000
rl2993522177,Reindeer Games,23368995,2204,2000-02-25,2000
rl3681846785,Titan A.E.,22753426,2775,2000-06-16,2000
rl3896935937,Boys and Girls,21799652,1989,2000-06-16,2000
rl3678766593,Battlefield Earth,21471685,3307,2000-05-12,2000
rl830047745,Urban Legends: Final Cut,21468807,2539,2000-09-22,2000
rl1900971521,Down to You,20069008,2003,2000-01-21,2000
rl796558849,Wonder Boys,19393557,1509,2000-02-23,2000
rl1533511169,The Ninth Gate,18661336,1694,2000-03-10,2000
rl1515095553,Dracula 2000,33022767,2204,2000-12-22,2000
rl3410658817,The Contender,17872723,1639,2000-10-13,2000
rl896566785,Small Time Crooks,17266359,886,2000-05-19,2000
rl1533904385,Red Planet,17480890,2703,2000-11-10,2000
rl3880289793,Center Stage,17200925,1506,2000-05-12,2000
rl2302969345,Best in Show,18715392,497,2000-09-29,2000
rl1648788993,Boiler Room,16970581,1335,2000-02-18,2000
rl1598522881,Billy Elliot,21995263,510,2000-10-13,2000
rl2204206593,Lost Souls,16815253,1970,2000-10-13,2000
rl3209725441,Eye of the Beholder,16500786,1751,2000-01-28,2000
rl1198818817,Thomas and the Magic Railroad,15933506,2110,2000-07-26,2000
rl2556528129,Loser,15618626,2016,2000-07-21,2000
rl2454619649,Drowning Mona,15506764,1981,2000-03-03,2000
rl3141895681,Bait,15325127,2352,2000-09-15,2000
rl2655225345,American Psycho,15070285,1242,2000-04-14,2000
rl4233463297,Get Carter,14967182,2315,2000-10-06,2000
rl1063749121,The Next Best Thing,14990582,2035,2000-03-03,2000
rl1348306433,Michael Jordan to the Max,18650521,56,2000-05-05,2000
rl4134700545,Supernova,14230455,2280,2000-01-14,2000
rl3645801985,Dungeons & Dragons,15391970,2078,2000-12-08,2000
rl811566593,The Ladies Man,13616610,2043,2000-10-13,2000
rl794920449,The Little Vampire,13572400,2009,2000-10-27,2000
rl2538505729,Dr. T & the Women,13113041,1489,2000-10-13,2000
rl1414366721,The Crew,13023075,1515,2000-08-25,2000
rl1331267073,Highlander: Endgame,12811858,1546,2000-09-01,2000
rl594380289,Ready to Rumble,12394327,2585,2000-04-07,2000
rl2739766785,"Crouching Tiger, Hidden Dragon",128078872,2027,2000-12-08,2000
rl2456782337,Saving Grace,12178602,875,2000-08-04,2000
rl912164353,The Legend of Drunken Master,11555430,1345,2000-10-20,2000
rl106530305,Here on Earth,10522168,1713,2000-03-24,2000
rl2086700545,Lucky Numbers,10042516,2528,2000-10-27,2000
rl3176433153,Godzilla 2000,10037390,2111,2000-08-18,2000
rl2168555009,3 Strikes,9832166,678,2000-03-01,2000
rl2924447233,Digimon: The Movie,9631153,1825,2000-10-06,2000
rl4034430465,Whatever It Takes,8745680,2272,2000-03-24,2000
rl3964372481,Cirque du Soleil: Journey of Man,15627434,22,2000-05-05,2000
rl3463415297,Screwed,7027345,1761,2000-05-12,2000
rl2624292353,All the Pretty Horses,15540353,1593,2000-12-25,2000
rl3125708289,I Dreamed of Africa,6651522,2112,2000-05-05,2000
rl3916989953,What Planet Are You From?,6291602,2248,2000-03-03,2000
rl2756544001,Croupier,6201143,141,2000-04-21,2000
rl1652065793,The Way of the Gun,6055661,1565,2000-09-08,2000
rl3313010177,Where the Money Is,5661798,1538,2000-04-14,2000
rl2572912129,The In Crowd,5280035,1357,2000-07-21,2000
rl2370274817,Black & White,5277299,1284,2000-04-07,2000
rl1062700545,Gossip,5108820,1525,2000-04-21,2000
rl1048217089,Woman on Top,5020111,1086,2000-09-22,2000
rl3044640257,The Virgin Suicides,4906229,275,2000-04-21,2000
rl4149118465,Duets,4739023,583,2000-09-15,2000
rl945391105,Held Up,4705631,688,2000-05-12,2000
rl2843051521,The Tao of Steve,4342203,189,2000-08-04,2000
rl3276637697,Dancer in the Dark,4184036,126,2000-09-22,2000
